Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2019,Anthony Rush,Alabama-Birmingham,DT,76.25,352,9.13,33.125,NA,NA,NA,NA,NA,NA,NA,NA,4239817
2019,Dontavius Russell,Auburn,DT,74.75,319,9.5,32,NA,5.15,24,25.5,101,4.77,NA,NA,3121587
2019,DeMonte Ruth,Iowa State,CB,69.5,172,8.75,29.375,NA,4.48,NA,36,122,4.24,7,NA,NA
2019,Brett Rypien,Boise State,QB,73.75,210,9,30.38,NA,4.91,NA,33,116,4.29,NA,NA,3722362
2019,Olive Sagapolu,Wisconsin,DT,73.63,324,10.38,32.875,NA,NA,NA,29.5,102,4.74,7.91,NA,3917679
2019,Dru Samia,Oklahoma,OG,76.75,305,10.13,33,NA,5.29,28,27.5,101,4.7,8.15,NA,NA
2019,Drew Sample,Washington,TE,77,255,9.63,33.38,NA,4.71,NA,33.5,115,4.31,NA,NA,3127310
2019,Deebo Samuel,South Carolina,WR,71.25,214,10,31.375,NA,4.48,15,39,122,4.14,NA,NA,3126486
2019,Miles Sanders,Penn State,RB,70.63,211,9.25,30.63,NA,4.49,20,36,124,4.19,NA,NA,4045163
2019,Khalen Saunders,Western Illinois,DT,72.38,324,9.13,32.25,NA,5.01,27,30.5,101,4.62,NA,NA,NA
2019,Mavin Saunders,Kansas,TE,76.5,236,10.13,33,NA,4.87,12,31,111,NA,NA,NA,3122936
2019,Darnell Savage,Maryland,S,70.75,198,9.13,31,NA,4.36,11,39.5,126,4.14,NA,NA,NA
2019,Jordan Scarlett,Florida,RB,70.38,208,8.88,30.38,NA,4.47,21,30,116,4.63,NA,NA,3915115
2019,Michael Scarnecchia,South Carolina,QB,75.25,213,8.75,31.375,NA,4.94,NA,29,114,4.9,7.5,NA,3126487
2019,Max Scharping,Northern Illinois,OT,77.88,327,10,33.625,NA,NA,27,28,108,4.69,NA,NA,3126035
2019,LJ Scott,Michigan State,RB,72.38,227,9.38,32.13,NA,4.7,21,33,120,4.34,NA,NA,NA
2019,Nick Scott,Penn State,FS,70.75,200,8.5,31,NA,4.45,18,41,128,4.2,7.02,NA,3116179
2019,Austin Seibert,Oklahoma,K,69.25,213,8.88,30.38,NA,NA,NA,NA,NA,NA,NA,NA,3821683
2019,Sam Seonbuchner,Iowa State,FB,73.75,242,9.88,31.125,NA,4.81,16,29.5,103,4.59,7.43,NA,3128405
2019,Kendall Sheffield,Ohio State,CB,71.75,193,9.25,31.5,NA,NA,NA,39,128,4.06,6.69,NA,3925358
2019,Duke Shelley,Kansas State,CB,68.63,173,8.25,31,NA,4.51,11,34,114,4.23,7.1,NA,3916126
2019,Kyle Shurmur,Vanderbilt,QB,76,230,8.88,32.75,NA,4.91,NA,29.5,106,4.53,7.41,NA,3915776
2019,David Sills,West Virginia,WR,75.25,211,9,32,NA,4.57,14,37.5,117,4.28,NA,NA,NA
2019,Jeffery Simmons,Mississippi State,DT,74.75,300,10.25,34.5,NA,NA,28,NA,NA,NA,NA,NA,4035369
2019,Jordan Sims,Mississippi,OG,75.75,326,10.75,32.625,NA,5.68,17,23.5,86,5.22,8.27,NA,NA
2019,Devin Singletary,Florida Atlantic,RB,67.63,203,8.5,28.88,NA,4.66,15,35,117,4.4,NA,NA,4040761
2019,Raelon Singleton,Houston,WR,74.88,208,10,32.125,NA,4.54,NA,37.5,131,4.5,7.01,NA,3122877
2019,Justin Skule,Vanderbilt,OT,78.63,320,10,33.875,NA,5.26,22,25.5,105,4.73,7.54,NA,NA
2019,Chris Slayton,Syracuse,DT,75.63,307,10.63,33.5,NA,5.13,28,29,101,4.73,7.34,NA,3124015
2019,Darius Slayton,Auburn,WR,73,190,10,32.75,NA,4.39,11,40.5,135,4.15,NA,NA,3916945
2019,Cameron Smith,Southern California,LB,74,238,10.38,32.38,NA,4.69,15,39,123,4.23,7.12,NA,NA
2019,Irv Smith,Alabama,TE,74.38,242,9.5,31.5,NA,4.63,19,32.5,110,4.33,NA,NA,NA
2019,Jaylen Smith,Louisville,WR,74.25,213,9.25,32.75,NA,4.47,14,34.5,122,4.48,7.02,NA,NA
2019,Jeff Smith,Boston College,WR,72,191,9,31.5,NA,4.36,15,36.5,127,4.06,6.87,NA,3929118
2019,Josh Smith,Vanderbilt,ILB,74.88,242,9.63,32.75,NA,4.96,NA,33,115,4.63,7.25,NA,NA
2019,Kaden Smith,Stanford,TE,77,255,9.63,32.25,NA,4.92,15,32,108,4.47,NA,NA,4044452
2019,Ray Smith,Boston College,DT,73,302,10.13,31.5,NA,4.93,27,35,119,4.49,NA,NA,3915309
2019,Saivion Smith,Alabama,CB,72.88,203,9.5,33.25,NA,4.66,11,33,121,4.37,NA,NA,4035425
2019,Sutton Smith,Northern Illinois,EDG,72.38,233,9,30.75,NA,4.69,25,31.5,118,4.32,NA,NA,NA
2019,TJ Smith,Lenoir-Rhyne,WR,69.5,174,8.75,31,NA,4.57,16,35.5,123,4.39,7,NA,NA
2019,Benny Snell,Kentucky,RB,70.38,224,9.38,31,NA,4.66,16,29.5,119,4.33,NA,NA,4054053
2019,Dredrick Snelson,Central Florida,WR,71.38,189,8.75,30.625,NA,4.55,10,30.5,116,4.39,7.27,NA,4044148
2019,Matt Sokol,Michigan State,TE,77,253,8.75,32.625,NA,4.87,23,30.5,112,4.34,7.35,NA,3121378
2019,EJ Speed,Tarleton State,OLB,76,224,9.75,33.25,NA,4.6,24,34,120,4.39,6.9,NA,NA
2019,Wilton Speight,UCLA,QB,78.63,232,9.5,32.375,NA,4.89,NA,NA,NA,NA,NA,NA,3115966
2019,Jayson Stanley,Georgia,WR,73.63,209,8.5,33,NA,4.46,12,35,126,4.34,7.14,NA,3915190
2019,Moral Stephens,Florida,TE,75,252,9.13,32.5,NA,4.78,12,31,112,5.14,7.37,NA,3121659
2019,Jace Sternberger,Texas A&M,TE,76,251,9.75,32.13,NA,4.75,17,31.5,113,4.31,NA,NA,3917962
2019,Brad Stewart,Georgia Tech,WR,72.75,186,8.63,30.25,NA,4.66,10,35,119,4.2,7.03,NA,NA
2019,Easton Stick,North Dakota State,QB,73.25,224,9.25,32.13,NA,4.62,NA,33.5,118,4.05,NA,NA,NA
2019,Jarrett Stidham,Auburn,QB,74.38,218,9.13,32,NA,4.81,NA,31,110,4.33,NA,NA,3892775
2019,Brent Stockstill,Middle Tennessee State,QB,71.63,210,8.38,29.375,NA,4.79,NA,24.5,108,NA,NA,NA,545683
2019,Connor Strachan,Boston College,ILB,71.88,230,9.13,31.375,NA,4.78,25,36,117,4.2,6.96,NA,3122794
2019,Ty Summers,Texas Christian,ILB,73.38,241,10,31.5,NA,4.51,27,36,123,4.26,7,NA,3116431
2019,Montez Sweat,Mississippi State,EDG,77.75,260,10.5,35.75,NA,4.41,21,36,125,4.29,NA,NA,3134690
2019,Thomas Sweeney,Boston College,TE,76.5,251,9.75,32.75,NA,4.84,17,32,115,4.31,7.17,NA,NA
2019,William Sweet,North Carolina,OT,78,313,10.13,34.375,NA,5.27,23,30.5,111,5,NA,NA,3895830
2019,Jordan Ta'amu-Perifanos,Mississippi,QB,74.63,221,9.88,32.25,NA,4.77,NA,27.5,109,4.36,NA,NA,NA
2019,Sione Takitaki,Brigham Young,OLB,73.13,233,9.63,32,NA,4.63,24,37,125,4.28,NA,NA,3138834
2019,Trevon Tate,Memphis,OG,74.5,293,9.63,32.38,NA,5.26,22,28.5,108,4.8,7.73,NA,3126225
2019,Jahlani Tavai,Hawaii,ILB,74.38,246,9,32.375,NA,4.86,NA,33.5,110,4.41,NA,NA,3124587
2019,Jawaan Taylor,Florida,OT,77.13,314,10,35.5,NA,NA,24,NA,NA,NA,NA,NA,4034961
2019,Marvell Tell,Southern California,S,74,198,9.75,33.13,NA,4.59,8,42,136,4.01,NA,NA,NA
2019,Cory Thomas,Mississippi State,DT,77.38,309,10.13,35.125,NA,5.03,25,23,101,4.9,7.97,NA,NA
2019,Derrek Thomas,Baylor,CB,75.5,189,10,34,NA,4.43,8,39.5,131,4.18,7.18,NA,3126238
2019,Johnathan Thomas,Penn State,RB,70.75,217,9.38,30.5,NA,4.41,19,39.5,128,4.22,6.84,NA,3116181
2019,Parker Thome,Vanderbilt,P,74.5,211,8.63,30.25,NA,NA,NA,NA,NA,NA,NA,NA,3118190
2019,DeAndre Thompkins,Penn State,WR,71.25,192,9.75,31.5,NA,4.34,13,34,126,4.26,7.02,NA,3116182
2019,Cody Thompson,Toledo,WR,73.5,205,9.38,31,NA,4.57,19,38.5,119,4.03,NA,NA,3126115
2019,Darwin Thompson,Utah State,RB,68,198,8.38,29.75,NA,4.55,23,39,126,4.3,6.93,NA,4361606
2019,Deionte Thompson,Alabama,S,73,195,9.88,32.13,NA,NA,NA,33,118,NA,NA,NA,3859100
2019,Trevion Thompson,Clemson,WR,74,197,9.25,32,NA,4.52,NA,36,122,4.32,6.82,NA,3122838
2019,Tyrell Thompson,Tarleton State,DT,75,306,9.38,32.75,NA,5.32,19,24,93,5.16,8.16,NA,NA
2019,Juan Thornhill,Virginia,S,72.25,205,8.75,31.13,NA,4.42,21,44,141,4.2,6.86,NA,3917909
2019,Clayton Thorson,Northwestern,QB,76,222,9.75,31.13,NA,NA,NA,NA,NA,NA,NA,NA,3116144
2019,Jerry Tillery,Notre Dame,DT,78.5,295,10.63,34.25,NA,4.93,23,32,115,4.33,NA,NA,3863182
2019,Cole Tracy,Louisiana State,K,70.13,184,9.13,29.75,NA,NA,NA,NA,NA,NA,NA,NA,3145491
2019,Drue Tranquill,Notre Dame,OLB,74,234,9.75,31.5,NA,4.57,31,37.5,122,4.14,NA,NA,3129310
2019,Kyle Trout,Cincinnati,OT,77.25,318,10,32.75,NA,5.23,24,30,111,4.77,7.89,NA,NA
2019,Casey Tucker,Arizona State,OT,77.75,308,10.25,32.75,NA,5.5,28,25.5,102,4.63,7.74,NA,NA
2019,Immanuel Turner,Louisiana Tech,DE,74.13,283,10,34.25,NA,4.99,19,29.5,107,4.72,7.22,NA,3914384
2019,Xavier Turner,Tarleton State,RB,69.63,226,8.88,31.375,NA,4.52,26,33.5,117,4.39,7.1,NA,NA
2019,Kavontae Turpin,Texas Christian,WR,68.88,158,7.75,29.625,NA,4.5,2,40,129,4.25,6.65,NA,NA
2019,Shy Tuttle,Tennessee,DT,74.38,290,9.75,33.375,NA,4.93,21,28,110,4.66,7.4,NA,3886601
2019,Olisaemeka Udoh,Elon (NC),OT,77.5,323,10,35.375,NA,5.05,26,28.5,105,5.05,7.49,NA,NA
2019,John Ursua,Hawaii,WR,69.13,178,9.25,29.875,NA,4.56,17,37,120,4.16,6.77,NA,3933064
2019,Andrew Van Ginkel,Wisconsin,OLB,75.5,241,9.38,32.5,NA,4.59,17,38,123,4.14,NA,NA,NA
2019,Jonathan Vickers,Florida State,FB,72.63,233,9,31.25,NA,4.87,NA,31.5,114,4.56,7.35,NA,NA
2019,D'Andre Walker,Georgia,EDG,74.38,251,9.88,34.38,NA,NA,NA,NA,NA,NA,NA,NA,3915196
2019,Ricky Walker,Virginia Tech,DT,74,284,9,29.25,NA,5.01,24,NA,NA,4.81,7.88,NA,3124087
2019,Brian Wallace,Arkansas,OT,77.25,326,10.5,35.5,NA,NA,22,29.5,99,NA,NA,NA,3128699
2019,Tim Ward,Old Dominion (VA),DE,77.38,265,10.13,34.5,NA,NA,25,NA,NA,NA,NA,NA,3914553
2019,Kahale Warring,San Diego State,TE,77.13,252,9.75,32.75,NA,4.67,19,36.5,122,4.25,NA,NA,3933327
2019,Jerome Washington,Rutgers,TE,74.88,241,9.5,33.25,NA,4.81,18,30,116,4.53,7.32,NA,3672867
2019,Nick Watkins,Houston,CB,72.38,203,9.63,32.25,NA,4.6,15,33.5,120,4.22,6.82,NA,3129312
2019,Brandon Watson,Michigan,CB,69.75,204,9.5,30.625,NA,4.52,15,38,123,4.31,6.81,NA,3115968
2019,Josh Watson,Colorado State,OLB,72.88,231,9.75,33.5,NA,4.7,20,36.5,130,4.32,7.09,NA,3124520
2019,Armon Watts,Arkansas,DT,76.63,300,9.63,33.38,NA,5.23,20,NA,NA,NA,NA,NA,3128685
2019,Jamarius Way,South Alabama,WR,75.5,215,10.25,33,NA,4.63,16,32.5,119,4.66,7.44,NA,4261077
2019,Moe Ways,California,WR,75.13,218,9.88,32,NA,4.63,18,35,117,4.39,7.28,NA,NA
2019,Mike Weber,Ohio State,RB,69.63,211,9.38,29.75,NA,4.47,22,33.5,NA,4.32,7.34,NA,3915536
2019,Ken Webster,Mississippi,CB,70.88,203,8.88,32,NA,4.43,18,43,133,4.14,NA,NA,3128743
2019,Nic Weishar,Notre Dame,TE,76.38,240,8.5,31.875,NA,5.05,15,27,104,4.52,7.1,NA,3129314
2019,Ari Werts,East Tennessee State,TE,76.25,227,9.63,34.125,NA,4.73,13,31.5,120,4.71,7.44,NA,3917555
2019,Trevon Wesco,West Virginia,TE,75.5,267,9.5,34.75,NA,4.89,24,31,117,4.38,NA,NA,4039253
2019,Alex Wesley,Northern Colorado,WR,71.88,190,9,31.25,NA,4.45,13,38.5,125,4.44,7.69,NA,NA
2019,Antoine Wesley,Texas Tech,WR,76.13,206,9.75,34,NA,4.68,6,37,117,4.26,NA,NA,4043161
2019,Darius West,Kentucky,S,71.13,208,9.13,31.38,NA,4.39,19,33.5,113,NA,7.03,NA,3126322
2019,AJ Westbrook,Florida State,FS,71,190,9.13,30.875,NA,4.51,14,34.5,125,4.45,6.95,NA,3921565
2019,Chris Westry,Kentucky,CB,76.5,199,9.25,33.75,NA,4.36,12,38,121,NA,NA,NA,3915255
2019,Vic Wharton,California,WR,70.63,193,9.5,29.75,NA,4.65,11,29,106,4.38,7.26,NA,NA
2019,Anthony Wheeler,Texas,ILB,73.75,235,10,32.875,NA,4.87,29,34.5,120,4.46,6.89,NA,3929861
2019,Devin White,Louisiana State,ILB,72.13,237,9.75,32,NA,4.42,22,39.5,118,4.17,NA,NA,4035434
2019,Reggie White,Monmouth (NJ),WR,74,208,8.5,32.5,NA,4.52,10,37,120,4.07,6.81,NA,NA
2019,Kerrith Whyte,Florida Atlantic,RB,70,197,9.5,29.875,NA,4.37,21,42,132,4.37,7.2,NA,NA
2019,Tyler Wiegers,Eastern Michigan,QB,75,224,9.75,31.25,NA,5.05,NA,29,105,4.53,7.45,NA,3144983
2019,Christian Wilkins,Clemson,DT,75.25,311,9.75,32.5,NA,5.04,28,29.5,107,4.55,NA,NA,3728266
2019,Kevin Wilkins,Rutgers,DT,74,301,10.5,33.125,NA,5.29,24,26.5,106,4.53,7.42,NA,3127379
2019,Manny Wilkins,Arizona State,QB,74,193,9.63,32.25,NA,4.84,NA,33,119,NA,NA,NA,3128814
2019,Mazzi Wilkins,South Florida,CB,72.13,179,8.88,31,NA,4.72,NA,30,110,4.5,7.44,NA,3139613
2019,Aeris Williams,Mississippi State,RB,71.63,215,10,32.25,NA,4.8,NA,28.5,111,4.62,7.35,NA,559654
2019,Andrew Williams,Auburn,DT,76.13,294,10.63,34.75,NA,5.43,25,23.5,93,4.69,7.82,NA,3126462
2019,Arthur Williams,Florida State,OG,75.75,334,9.75,32.25,NA,5.43,26,27.5,98,5.07,8.11,NA,NA
2019,Darius Williams,Colorado State-Pueblo,CB,71.75,193,8.38,30.125,NA,4.55,19,35,119,4.39,7.06,NA,NA
2019,Darrell Williams,Auburn,ILB,74,219,9,33.5,NA,4.88,NA,29.5,114,4.37,7.19,NA,NA
2019,Dexter Williams,Notre Dame,RB,71.13,212,9.63,32.25,NA,4.57,17,36,130,4.16,NA,NA,3932449
2019,Greedy Williams,Louisiana State,CB,73.63,182,9.25,31.75,NA,4.37,8,36,124,NA,NA,NA,NA
2019,James Williams,Washington State,RB,69.5,197,9.25,30.38,NA,4.58,15,36.5,118,4.25,NA,NA,NA
2019,JoeJuan Williams,Vanderbilt,CB,75.63,211,9.75,32.5,NA,4.64,17,36,127,4.07,6.92,NA,NA
2019,Jonah Williams,Alabama,OT,76.5,302,10.13,33.625,NA,5.09,23,28,100,4.79,7.97,NA,NA
2019,Preston Williams,Colorado State,WR,76.25,211,9.13,33,NA,4.61,NA,31.5,116,4.35,7.11,NA,NA
2019,Quincy Williams,Murray State (KY),SS,70.63,225,9.88,33,NA,4.59,17,39.5,124,4.41,7.25,NA,5097171
2019,Quinnen Williams,Alabama,DT,75,303,9.63,33.25,NA,4.83,NA,30.5,112,NA,NA,NA,4040982
2019,Trayveon Williams,Texas A&M,RB,68.13,206,9.25,30.38,NA,4.51,19,33,121,4.44,NA,NA,4035222
2019,Gerald Willis,Miami (FL),DT,73.75,302,8.5,33,NA,5.17,22,27,103,NA,NA,NA,NA
2019,Khari Willis,Michigan State,S,70.88,213,9.5,31,NA,4.52,22,34.5,118,4.13,7.15,NA,3929835
2019,Caleb Wilson,UCLA,TE,76.25,240,9.75,33,NA,4.56,14,29,113,4.4,NA,NA,3932936
2019,Donovan Wilson,Texas A&M,S,72,199,9.75,33.38,NA,NA,18,36,127,4.38,6.96,NA,NA
2019,Mack Wilson,Alabama,ILB,73.13,240,9.25,32.375,NA,4.71,NA,32,117,4.5,7.2,NA,4040983
2019,Juwann Winfree,Colorado,WR,73.13,210,9.75,31.5,NA,4.53,16,33,125,4.25,6.97,NA,3128317
2019,Andrew Wingard,Wyoming,S,72.13,209,8.63,30.5,NA,4.56,9,36.5,121,4.2,6.89,NA,3918331
2019,Chase Winovich,Michigan,EDG,74.75,256,10,32.75,NA,4.59,18,30.5,116,4.11,NA,NA,3115974
2019,Quintin Wirginis,Pittsburgh,ILB,74.38,243,9.75,32,NA,NA,25,NA,NA,NA,NA,NA,3123948
2019,Daniel Wise,Kansas,DT,74.75,279,10,32.875,NA,5.28,22,27.5,112,4.37,NA,NA,3133368
2019,Mitch Wishnowsky,Utah,P,74.38,218,9.25,31.25,NA,4.63,NA,32.5,117,NA,NA,NA,4035685
2019,Zedrick Woods,Mississippi,S,71,205,9.13,31.63,NA,4.29,19,34.5,122,4.15,NA,NA,3930075
2019,Evan Worthington,Colorado,S,73.88,212,9.5,32.75,NA,4.63,17,33.5,121,4.37,NA,NA,4243161
2019,Renell Wren,Arizona State,DT,77.13,317,10,33.625,NA,5.01,30,32,118,4.53,NA,NA,3128815
2019,Dexter Wright,North Carolina State,OLB,74,229,9.63,32.125,NA,4.68,15,35.5,123,4.52,7.39,NA,3116725
2019,Matt Wright,Central Florida,K,71.25,174,9.5,29.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Willie Wright,Tulsa (OK),OG,74.63,296,9.63,34.375,NA,5.07,24,33,114,4.71,7.57,NA,NA
2019,Oshane Ximines,Old Dominion (VA),EDG,75.88,253,9.88,33,NA,4.78,24,34,118,4.57,7.06,NA,3123233
2019,Rock Ya-Sin,Temple,CB,71.75,192,9.88,32,NA,4.51,18,39.5,120,4.31,6.97,NA,3910229
2019,Willie Yarbary,Wake Forest,DT,74,287,10.63,32.5,NA,5.21,28,30,112,4.67,7.58,NA,3124116
2019,Justin Yoon,Notre Dame,K,70,187,8.75,30.25,NA,NA,NA,NA,NA,NA,NA,NA,3932452
2019,Jalen Young,Florida Atlantic,FS,70.13,184,9.38,30,NA,4.83,15,32,115,4.47,7.2,NA,3919114
2019,Kenny Young,Miami (OH),RB,66.63,177,8.75,28.375,NA,4.49,16,35.5,121,4.4,7.14,NA,NA
2018,Josh Adams,Notre Dame,RB,73.63,213,9.25,33.75,NA,4.51,18,34,122,NA,6.78,NA,NA
2018,Matthew Adams,Houston,ILB,72,229,9.63,31.25,NA,4.63,30,33.5,122,4.46,7.05,NA,3126179
2018,Tony Adams,North Carolina State,OG,73.38,302,9.13,33.5,NA,5.47,21,25.5,100,4.89,8.13,NA,NA
2018,Olasunkanmi Adeniyi,Toledo,DE,73.13,248,9.63,31.75,NA,4.83,26,31.5,NA,4.28,NA,NA,3126081
2018,Jordan Akins,Central Florida,TE,75,249,9.5,32.5,NA,NA,24,35,122,4.38,7.29,NA,3128452
2018,Deontez Alexander,Franklin,WR,73.25,196,8.63,32,NA,4.35,15,37.5,130,4.08,6.91,NA,NA
2018,Donnie Alexander,Louisiana State,OLB,72.5,213,9.13,31.625,NA,4.75,NA,30,105,4.48,7.15,NA,559600
2018,Jaire Alexander,Louisville,CB,70.25,192,9.5,31.125,NA,4.38,14,35,127,3.98,NA,NA,3895429
2018,Austin Allen,Arkansas,QB,72.38,210,9.63,30.63,NA,4.81,NA,29.5,112,4.48,NA,NA,NA
2018,Brian Allen,Michigan State,C,73.13,298,9.25,32.38,NA,5.34,27,26.5,99,4.71,NA,NA,NA
2018,Dejon Allen,Hawaii,OG,74,295,9.25,32.625,NA,4.97,29,30.5,109,4.82,7.63,NA,547188
2018,Josh Allen,Wyoming,QB,76.88,237,10.13,33.25,NA,4.75,NA,33.5,119,4.4,NA,NA,NA
2018,Kyle Allen,Houston,QB,75.25,210,9.38,29.625,NA,4.71,NA,28.5,113,4.26,NA,NA,559681
2018,Marcus Allen,Penn State,FS,74.13,202,9.13,30.625,NA,4.63,15,37,127,4.32,7.13,NA,NA
2018,Johnathan Alston,North Carolina State,FS,73.13,205,9,32.5,NA,4.57,14,28.5,115,4.23,7.03,NA,549930
2018,Abdullah Anderson,Bucknell (PA),DT,75.25,303,10.38,32.625,NA,5.12,32,30,106,4.68,7.38,NA,NA
2018,Kiante Anderson,East Carolina (NC),DE,75.13,260,9.25,33.5,NA,4.85,20,29.5,110,4.53,7.65,NA,554240
2018,Matt Anderson,California,K,71.63,203,8.75,30.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Mark Andrews,Oklahoma,TE,77.13,256,10.5,33.5,NA,4.67,17,31,113,4.38,NA,NA,3116365
2018,Nate Andrews,Florida State,SS,70.75,204,9.25,32.25,NA,4.72,NA,30.5,104,4.46,7.31,NA,546778
2018,Troy Apke,Penn State,SS,73.25,198,8.38,32.375,NA,4.34,16,41,131,4.03,NA,NA,3116152
2018,Cornell Armstrong,Southern Mississippi,CB,71.13,193,9.13,30.125,NA,4.45,18,37.5,125,4.28,7,NA,3123963
2018,Dorance Armstrong,Kansas,DE,75.63,257,10,34.75,NA,4.87,20,30,118,4.23,NA,NA,NA
2018,Brandon Arnold,Oregon State,SS,71,201,9,31.5,NA,4.62,15,36,123,4.26,7,NA,552102
2018,Ade Aruna,Tulane (LA),DE,76.63,262,10.63,34,NA,4.6,18,38.5,128,4.48,7.44,NA,545774
2018,Marcell Ateman,Oklahoma State,WR,76.5,216,9.88,32.88,NA,4.62,13,34,121,4.25,NA,NA,547253
2018,John Atkins,Georgia,DT,74.88,321,9.25,34,NA,5.38,23,24,89,4.75,NA,NA,546321
2018,Lance Austin,Georgia Tech,CB,67.88,198,9.38,29.625,NA,4.56,16,32.5,104,4.45,7.01,NA,3116615
2018,Anthony Averett,Alabama,CB,71.13,185,8.5,30.25,NA,4.36,13,31.5,119,4.4,NA,NA,551289
2018,Corey Avery,Sam Houston State (TX),RB,69.63,191,8.5,30.25,NA,4.68,8,37,115,4.5,7.4,NA,3133355
2018,Genard Avery,Memphis,ILB,72.5,248,10.13,31,NA,4.59,26,36,124,4.36,NA,NA,3126204
2018,Michael Badgley,Miami (FL),K,69.75,183,8.75,29,NA,4.94,NA,NA,111,NA,NA,NA,3123052
2018,Jerome Baker,Ohio State,OLB,73.13,229,10.38,31.5,NA,4.53,22,36.5,126,4.15,6.93,NA,3915507
2018,Kalen Ballage,Arizona State,RB,73.5,228,9.5,32.75,NA,4.46,15,33.5,122,4.35,NA,NA,3128774
2018,Saquon Barkley,Penn State,RB,72,233,9.5,31.38,NA,4.4,29,41,NA,4.24,NA,NA,3929630
2018,Austin Barnes,East Carolina (NC),P,71.25,216,9.25,31.125,NA,NA,NA,NA,NA,NA,NA,NA,552789
2018,JT Barrett,Ohio State,QB,73.25,224,9.88,32,NA,4.7,NA,30,108,4.44,NA,NA,545624
2018,Jessie Bates,Wake Forest,FS,73.13,195,9.75,31.625,NA,4.5,NA,35.5,117,4.26,NA,NA,NA
2018,Cameron Batson,Texas Tech,WR,68.25,175,9,28.875,NA,4.35,14,39,124,4,6.69,NA,3139456
2018,Marcus Baugh,Ohio State,TE,75.5,247,9.5,33,NA,4.81,NA,33,117,4.51,NA,NA,549806
2018,Nick Bawden,San Diego State,FB,73.88,245,9.25,30.5,NA,4.72,NA,NA,109,4.37,7.16,NA,3125232
2018,Nathan Bazata,Iowa,DT,73.38,290,8.88,30.125,NA,5.31,24,32.5,100,4.63,7.77,NA,545449
2018,Davin Bellamy,Georgia,OLB,75.75,255,9.5,33.25,NA,NA,15,26,101,4.58,7.58,NA,546322
2018,Kurt Benkert,Virginia,QB,74.63,218,9.5,31,NA,4.95,16,31,112,4.33,NA,NA,545645
2018,Parris Bennett,Syracuse,ILB,72,233,10,33.375,NA,4.81,11,31,120,4.46,7.06,NA,3124003
2018,JaWhaun Bentley,Purdue,ILB,73.63,246,9.5,32,NA,4.75,31,29.5,111,4.4,7.12,NA,NA
2018,Al-Rasheed Benton,West Virginia,ILB,72.63,242,9.75,31.5,NA,5,NA,28.5,108,4.56,7.45,NA,550508
2018,Braxton Berrios,Miami (FL),WR,68.63,184,9.25,28,NA,4.44,11,36,110,4.18,6.72,NA,3123075
2018,Keishawn Bierria,Washington,ILB,72.38,230,9.38,31.13,NA,4.79,21,30.5,117,4.25,7.22,NA,550314
2018,Saeed Blacknall,Penn State,WR,74,208,9.88,33.375,NA,4.37,24,32.5,127,4.19,6.77,NA,3116155
2018,Travon Blanchard,Texas A&M-Commerce,SS,73.88,208,9,33.375,NA,4.65,15,33,116,4.77,7.34,NA,549996
2018,Quin Blanding,Virginia,FS,74,215,8.38,31.75,NA,4.63,NA,31.5,122,NA,NA,NA,3124020
2018,Jeb Blazevich,Georgia,TE,76.38,250,9.75,32.125,NA,NA,21,33,113,5.4,7.64,NA,3128723
2018,Alec Bloom,Connecticut,TE,78.13,251,9.25,33.5,NA,4.92,13,29.5,114,4.6,7.27,NA,3125891
2018,Reggie Bonnafon,Louisville,RB,72.88,212,9.75,32.75,NA,4.53,20,38,127,4.25,6.97,NA,3116642
2018,Kyle Bosch,West Virginia,OG,76.25,296,9,31.375,NA,5.63,23,25,92,4.85,7.88,NA,546723
2018,Bradley Bozeman,Alabama,C,76.88,296,9.75,31.25,NA,5.46,27,24,97,5.17,8.25,NA,NA
2018,Hunter Bradley,Mississippi State,LS,74.63,241,9.38,31.125,NA,4.78,17,29,104,4.44,7.43,NA,NA
2018,David Bright,Stanford,OT,77.13,307,10.25,33.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Jeremiah Briscoe,Sam Houston State (TX),QB,75,220,9.13,31.375,NA,NA,NA,NA,NA,NA,NA,NA,550754
2018,Andrew Brown,Virginia,DE,75.38,296,9.38,34.5,NA,5.03,31,28,101,4.48,NA,NA,NA
2018,Drew Brown,Nebraska,K,70.5,208,8.38,29,NA,NA,NA,NA,NA,NA,NA,NA,3116086
2018,Evan Brown,Southern Methodist (TX),C,74.5,302,10,32.5,NA,5.03,36,36,113,4.46,7.87,NA,4373428
2018,Orlando Brown,Oklahoma,OT,79.88,345,9.75,35,NA,5.85,14,19.5,82,5.38,NA,NA,NA
2018,Tony Brown,Alabama,CB,71.88,198,9.25,31.5,NA,4.35,14,31.5,126,4.11,NA,NA,NA
2018,Max Browne,Pittsburgh,QB,77.13,227,9.75,32.625,NA,5.1,23,30,113,4.57,7.5,NA,546415
2018,Taven Bryan,Florida,DT,77,291,9.75,32.75,NA,4.98,30,35,119,4.48,NA,NA,559553
